item_id,order_id,product_id,quantity,price_at_purchase
3242,1297,50,2,282.88
3243,1297,27,1,117.81
3244,1298,59,1,193.9
3245,1299,42,2,403.5
3246,1299,51,1,374.77
3247,1300,62,3,341.74
3248,1300,9,2,103.42
3249,1300,27,1,117.81
3250,1300,27,2,117.81
3251,1301,21,3,66.79
3252,1301,74,2,190.09
3253,1301,76,1,459.65
3254,1301,65,3,173.39
3255,1302,1,1,60.11
3256,1302,58,1,300.22
3257,1303,68,2,438.55
3258,1303,73,2,306.44
3259,1304,95,1,36.69
3260,1305,45,3,438.8
3261,1305,92,2,326.69
3262,1305,51,3,374.77
3263,1305,23,2,415.56
3264,1306,59,2,193.9
3265,1306,85,1,331.58
3266,1306,90,3,104.57
3267,1306,13,2,380.61
3268,1307,21,2,66.79
3269,1307,81,3,439.61
3270,1308,90,3,104.57
3271,1309,53,3,184.19
3272,1309,16,2,478.82
3273,1309,10,1,352.16
3274,1309,65,2,173.39
3275,1310,27,3,117.81
3276,1310,6,2,20.73
3277,1310,4,1,339.97
3278,1311,49,2,74.12
3279,1311,96,2,296.21
3280,1311,25,2,290.79
3281,1311,5,1,48.03
3282,1312,42,3,403.5
3283,1312,96,2,296.21
3284,1313,71,3,435.91
3285,1314,18,2,52.87
3286,1314,36,1,89.71
3287,1314,22,1,44.01
3288,1314,78,1,60.37
3289,1315,22,1,44.01
3290,1315,86,1,86.74
3291,1315,87,2,436.85
3292,1315,20,2,366.22
3293,1316,87,3,436.85
3294,1317,82,3,47.4
3295,1318,50,3,282.88
3296,1319,7,2,113.23
3297,1320,48,1,232.13
3298,1320,26,1,39.43
3299,1321,44,1,457.0
3300,1322,13,3,380.61
3301,1322,22,3,44.01
3302,1323,42,2,403.5
3303,1324,70,2,256.3
3304,1324,55,1,379.11
3305,1325,42,1,403.5
3306,1325,2,2,141.14
3307,1325,84,2,384.09
3308,1326,29,1,433.91
3309,1326,85,2,331.58
3310,1326,84,3,384.09
3311,1326,48,1,232.13
3312,1327,39,3,345.64
3313,1327,64,1,376.68
3314,1327,92,3,326.69
3315,1327,73,1,306.44
3316,1328,81,3,439.61
3317,1328,50,3,282.88
3318,1328,99,3,34.14
3319,1329,86,2,86.74
3320,1329,9,2,103.42
3321,1329,3,3,74.07
3322,1330,66,3,220.21
3323,1330,95,1,36.69
3324,1330,65,3,173.39
3325,1330,91,1,202.5
3326,1331,40,1,343.88
3327,1332,80,1,123.53
3328,1332,8,1,303.0
3329,1333,20,2,366.22
3330,1333,27,3,117.81
3331,1334,95,2,36.69
3332,1334,18,2,52.87
3333,1334,41,3,118.38
3334,1334,98,1,40.14
3335,1335,83,2,408.93
3336,1335,97,1,296.28
3337,1335,30,3,142.6
3338,1335,43,2,137.53
3339,1336,86,1,86.74
3340,1337,78,2,60.37
3341,1337,67,2,6.61
3342,1338,9,2,103.42
3343,1339,82,1,47.4
3344,1340,23,3,415.56
3345,1341,31,3,417.88
3346,1341,11,2,114.12
3347,1342,93,1,450.31
3348,1342,32,2,188.24
3349,1343,37,3,126.18
3350,1343,58,3,300.22
3351,1343,26,2,39.43
3352,1344,47,2,200.84
3353,1345,55,3,379.11
3354,1345,79,3,439.97
3355,1345,56,1,80.66
3356,1345,62,1,341.74
3357,1346,98,2,40.14
3358,1347,33,2,336.74
3359,1347,60,2,266.91
3360,1348,10,2,352.16
3361,1348,18,3,52.87
3362,1348,61,1,431.09
3363,1348,20,1,366.22
3364,1349,63,2,342.45
3365,1349,54,2,257.22
3366,1349,96,2,296.21
3367,1350,53,1,184.19
3368,1351,25,2,290.79
3369,1351,33,3,336.74
3370,1352,82,3,47.4
3371,1352,48,3,232.13
3372,1352,8,3,303.0
3373,1352,50,2,282.88
3374,1353,5,2,48.03
3375,1353,81,3,439.61
3376,1353,87,1,436.85
3377,1353,90,3,104.57
3378,1354,88,1,482.36
3379,1354,33,1,336.74
3380,1354,78,3,60.37
3381,1354,85,1,331.58
3382,1355,83,3,408.93
3383,1356,67,1,6.61
3384,1357,33,3,336.74
3385,1357,39,3,345.64
3386,1357,69,3,486.08
3387,1357,49,3,74.12
3388,1358,14,3,350.58
3389,1359,19,2,303.84
3390,1359,96,1,296.21
3391,1359,96,2,296.21
3392,1360,63,1,342.45
3393,1360,13,1,380.61
3394,1361,84,2,384.09
3395,1361,94,2,64.9
3396,1361,22,1,44.01
3397,1361,48,1,232.13
3398,1362,24,3,443.3
3399,1362,15,2,142.55
3400,1362,73,1,306.44
3401,1362,24,1,443.3
3402,1363,34,2,468.64
3403,1363,57,3,397.08
3404,1364,11,2,114.12
3405,1364,11,2,114.12
3406,1365,4,3,339.97
3407,1365,31,2,417.88
3408,1365,63,3,342.45
3409,1366,35,1,40.34
3410,1367,13,1,380.61
3411,1368,78,3,60.37
3412,1368,98,2,40.14
3413,1368,63,2,342.45
3414,1368,97,2,296.28
3415,1369,88,2,482.36
3416,1369,41,1,118.38
3417,1369,47,3,200.84
3418,1370,46,2,110.25
3419,1371,90,2,104.57
3420,1371,93,1,450.31
3421,1371,4,3,339.97
3422,1371,16,3,478.82
3423,1372,48,2,232.13
3424,1372,80,3,123.53
3425,1373,85,1,331.58
3426,1373,1,3,60.11
3427,1373,42,1,403.5
3428,1373,82,2,47.4
3429,1374,87,2,436.85
3430,1374,30,3,142.6
3431,1374,63,2,342.45
3432,1375,45,2,438.8
3433,1376,85,3,331.58
3434,1376,13,3,380.61
3435,1376,50,2,282.88
3436,1376,78,1,60.37
3437,1377,17,2,55.59
3438,1378,22,2,44.01
3439,1378,15,2,142.55
3440,1378,85,3,331.58
3441,1378,31,1,417.88
3442,1379,14,2,350.58
3443,1380,50,2,282.88
3444,1380,29,3,433.91
3445,1380,33,3,336.74
3446,1381,86,1,86.74
3447,1382,12,3,142.7
3448,1382,43,1,137.53
3449,1382,74,3,190.09
3450,1382,9,3,103.42
3451,1383,84,3,384.09
3452,1383,72,2,421.63
3453,1383,30,1,142.6
3454,1383,34,1,468.64
3455,1384,44,3,457.0
3456,1385,74,2,190.09
3457,1386,74,3,190.09
3458,1386,1,2,60.11
3459,1386,8,3,303.0
3460,1386,69,1,486.08
3461,1387,41,2,118.38
3462,1387,87,1,436.85
3463,1387,67,3,6.61
3464,1387,78,3,60.37
3465,1388,69,2,486.08
3466,1389,29,2,433.91
3467,1389,88,2,482.36
3468,1389,19,3,303.84
3469,1390,77,2,165.46
3470,1391,36,3,89.71
3471,1392,64,2,376.68
3472,1392,91,2,202.5
3473,1393,20,3,366.22
3474,1393,27,3,117.81
3475,1393,29,3,433.91
3476,1394,63,3,342.45
3477,1394,51,2,374.77
3478,1395,3,3,74.07
3479,1395,51,2,374.77
3480,1396,97,2,296.28
3481,1396,51,1,374.77
3482,1396,68,3,438.55
3483,1397,90,3,104.57
3484,1397,51,1,374.77
3485,1398,91,2,202.5
3486,1399,57,3,397.08
3487,1399,62,2,341.74
3488,1400,96,1,296.21
3489,1400,95,3,36.69
3490,1401,87,1,436.85
3491,1402,87,1,436.85
3492,1402,8,1,303.0
3493,1402,46,2,110.25
3494,1402,23,1,415.56
3495,1403,76,2,459.65
3496,1403,20,3,366.22
3497,1403,93,2,450.31
3498,1404,51,2,374.77
3499,1404,39,3,345.64
3500,1405,100,3,453.18
3501,1405,86,3,86.74
3502,1405,12,2,142.7
3503,1405,84,2,384.09
3504,1406,48,1,232.13
3505,1406,16,1,478.82
3506,1406,11,1,114.12
3507,1406,63,3,342.45
3508,1407,3,3,74.07
3509,1407,74,3,190.09
3510,1408,76,1,459.65
3511,1409,39,3,345.64
3512,1409,17,1,55.59
3513,1409,42,1,403.5
3514,1409,92,3,326.69
3515,1410,51,3,374.77
3516,1411,9,3,103.42
3517,1411,75,3,271.99
3518,1411,92,3,326.69
3519,1411,16,1,478.82
3520,1412,24,3,443.3
3521,1413,41,1,118.38
3522,1413,6,1,20.73
3523,1413,74,1,190.09
3524,1413,84,1,384.09
3525,1414,11,1,114.12
3526,1415,55,3,379.11
3527,1415,1,1,60.11
3528,1416,85,3,331.58
3529,1416,57,1,397.08
3530,1416,74,2,190.09
3531,1417,78,3,60.37
3532,1417,66,1,220.21
3533,1417,89,1,378.86
3534,1418,5,1,48.03
3535,1418,19,2,303.84
3536,1419,78,3,60.37
3537,1419,28,3,492.68
3538,1420,10,3,352.16
3539,1420,33,2,336.74
3540,1420,49,3,74.12
3541,1420,21,2,66.79
3542,1421,87,2,436.85
3543,1421,89,1,378.86
3544,1421,69,1,486.08
3545,1422,82,3,47.4
3546,1422,83,1,408.93
3547,1422,92,2,326.69
3548,1423,54,1,257.22
3549,1423,41,2,118.38
3550,1424,10,2,352.16
3551,1424,16,3,478.82
3552,1425,9,2,103.42
3553,1425,82,1,47.4
3554,1425,47,2,200.84
3555,1425,100,2,453.18
3556,1426,36,1,89.71
3557,1426,13,2,380.61
3558,1427,16,1,478.82
3559,1428,76,2,459.65
3560,1428,13,3,380.61
3561,1428,45,3,438.8
3562,1429,78,1,60.37
3563,1429,7,1,113.23
3564,1429,41,2,118.38
3565,1430,62,3,341.74
3566,1430,17,2,55.59
3567,1430,2,3,141.14
3568,1430,66,3,220.21
3569,1431,49,3,74.12
3570,1431,95,2,36.69
3571,1432,91,1,202.5
3572,1432,87,3,436.85
3573,1432,54,3,257.22
3574,1433,60,3,266.91
3575,1433,37,2,126.18
3576,1433,55,3,379.11
3577,1434,40,3,343.88
3578,1434,12,2,142.7
3579,1435,82,1,47.4
3580,1436,22,3,44.01
3581,1437,71,2,435.91
3582,1437,2,2,141.14
3583,1437,87,3,436.85
3584,1438,64,3,376.68
3585,1438,88,3,482.36
3586,1438,69,3,486.08
3587,1438,16,2,478.82
3588,1439,92,2,326.69
3589,1440,32,3,188.24
3590,1440,85,3,331.58
3591,1440,88,3,482.36
3592,1441,87,3,436.85
3593,1441,29,1,433.91
3594,1442,66,2,220.21
3595,1442,7,2,113.23
3596,1443,15,2,142.55
3597,1443,87,1,436.85
3598,1443,70,1,256.3
3599,1444,34,1,468.64
3600,1444,1,3,60.11
3601,1444,81,3,439.61
3602,1445,83,3,408.93
3603,1445,5,2,48.03
3604,1445,80,2,123.53
3605,1446,43,2,137.53
3606,1446,46,1,110.25
3607,1446,1,2,60.11
3608,1446,93,1,450.31
3609,1447,56,2,80.66
3610,1448,53,1,184.19
3611,1448,63,1,342.45
3612,1449,29,2,433.91
3613,1449,51,2,374.77
3614,1449,39,2,345.64
3615,1450,14,2,350.58
3616,1450,85,2,331.58
3617,1450,21,1,66.79
3618,1451,46,3,110.25
3619,1452,6,1,20.73
3620,1452,51,2,374.77
3621,1452,96,2,296.21
3622,1453,62,3,341.74
3623,1453,35,1,40.34
3624,1454,88,3,482.36
3625,1454,17,2,55.59
3626,1454,97,2,296.28
3627,1454,65,3,173.39
3628,1455,17,1,55.59
3629,1455,14,1,350.58
3630,1455,17,1,55.59
3631,1455,45,3,438.8
3632,1456,7,3,113.23
3633,1456,44,2,457.0
3634,1457,56,2,80.66
3635,1458,98,2,40.14
3636,1459,32,2,188.24
3637,1459,99,1,34.14
3638,1460,86,2,86.74
3639,1460,26,2,39.43
3640,1461,90,3,104.57
3641,1462,76,3,459.65
3642,1462,82,1,47.4
3643,1463,5,2,48.03
3644,1463,25,1,290.79
3645,1463,55,1,379.11
3646,1463,79,1,439.97
3647,1464,53,3,184.19
3648,1464,40,3,343.88
3649,1464,82,1,47.4
3650,1464,29,2,433.91
3651,1465,83,1,408.93
3652,1465,39,1,345.64
3653,1465,35,2,40.34
3654,1465,36,2,89.71
3655,1466,7,1,113.23
3656,1466,6,1,20.73
3657,1466,7,3,113.23
3658,1467,61,2,431.09
3659,1467,78,1,60.37
3660,1467,56,1,80.66
3661,1468,43,2,137.53
3662,1468,15,1,142.55
3663,1468,86,1,86.74
3664,1469,43,2,137.53
3665,1469,95,2,36.69
3666,1470,31,3,417.88
3667,1470,36,1,89.71
3668,1470,75,2,271.99
3669,1471,81,3,439.61
3670,1471,78,1,60.37
3671,1472,25,3,290.79
3672,1472,58,1,300.22
3673,1473,39,3,345.64
3674,1473,61,1,431.09
3675,1473,69,3,486.08
3676,1474,54,3,257.22
3677,1474,92,2,326.69
3678,1475,47,2,200.84
3679,1475,81,3,439.61
3680,1475,16,2,478.82
3681,1476,22,3,44.01
3682,1477,38,1,192.83
3683,1477,73,1,306.44
3684,1478,95,2,36.69
3685,1478,64,3,376.68
3686,1479,22,2,44.01
3687,1480,52,3,449.42
3688,1480,35,1,40.34
3689,1480,24,1,443.3
3690,1480,21,3,66.79
3691,1481,66,2,220.21
3692,1482,39,1,345.64
3693,1482,38,3,192.83
3694,1482,35,3,40.34
3695,1483,69,1,486.08
3696,1484,36,1,89.71
3697,1484,35,1,40.34
3698,1485,69,1,486.08
3699,1485,1,3,60.11
3700,1486,42,1,403.5
3701,1486,91,3,202.5
3702,1486,34,3,468.64
3703,1487,42,1,403.5
3704,1487,81,1,439.61
3705,1487,46,1,110.25
3706,1488,33,1,336.74
3707,1488,69,3,486.08
3708,1489,93,3,450.31
3709,1490,81,3,439.61
3710,1490,78,3,60.37
3711,1490,27,2,117.81
3712,1491,75,3,271.99
3713,1491,97,2,296.28
3714,1492,48,1,232.13
3715,1492,62,1,341.74
3716,1492,64,1,376.68
3717,1492,59,1,193.9
3718,1493,73,2,306.44
3719,1493,94,1,64.9
3720,1494,21,1,66.79
3721,1494,51,3,374.77
3722,1494,78,1,60.37
3723,1495,32,2,188.24
3724,1495,83,2,408.93
3725,1495,13,3,380.61
3726,1495,68,1,438.55
3727,1496,78,1,60.37
3728,1497,2,3,141.14
3729,1498,99,1,34.14
3730,1498,35,1,40.34
3731,1499,2,1,141.14
3732,1500,91,1,202.5
3733,1500,26,1,39.43
3734,1500,62,3,341.74
3735,1501,40,2,343.88
3736,1501,62,1,341.74
3737,1502,81,3,439.61
3738,1502,16,1,478.82
3739,1502,6,1,20.73
3740,1503,19,1,303.84
3741,1503,29,1,433.91
3742,1503,30,2,142.6
3743,1503,50,1,282.88
3744,1504,88,2,482.36
3745,1504,88,3,482.36
3746,1505,22,1,44.01
3747,1505,29,1,433.91
3748,1505,37,2,126.18
3749,1505,10,3,352.16
3750,1506,6,3,20.73
3751,1507,77,1,165.46
3752,1507,87,2,436.85
3753,1507,20,3,366.22
3754,1508,45,1,438.8
3755,1508,35,2,40.34
3756,1508,85,2,331.58
3757,1509,1,1,60.11
3758,1510,19,2,303.84
3759,1510,58,3,300.22
3760,1510,62,1,341.74
3761,1511,19,1,303.84
3762,1511,42,1,403.5
3763,1511,24,2,443.3
3764,1512,62,3,341.74
3765,1512,53,3,184.19
3766,1512,82,2,47.4
3767,1512,18,3,52.87
3768,1513,71,2,435.91
3769,1513,69,3,486.08
3770,1513,64,3,376.68
3771,1513,69,1,486.08
3772,1514,68,3,438.55
3773,1514,100,3,453.18
3774,1514,96,1,296.21
3775,1514,90,1,104.57
3776,1515,3,2,74.07
3777,1515,72,2,421.63
3778,1516,8,2,303.0
3779,1517,38,2,192.83
3780,1517,19,3,303.84
3781,1518,32,1,188.24
3782,1518,29,1,433.91
3783,1518,96,1,296.21
3784,1518,16,3,478.82
3785,1519,90,2,104.57
3786,1520,85,3,331.58
3787,1521,4,1,339.97
3788,1521,47,1,200.84
3789,1522,73,2,306.44
3790,1523,96,1,296.21
3791,1523,96,3,296.21
3792,1523,90,2,104.57
3793,1523,61,2,431.09
3794,1524,37,1,126.18
3795,1525,78,1,60.37
3796,1526,55,3,379.11
3797,1526,59,3,193.9
3798,1526,92,2,326.69
3799,1526,74,3,190.09
3800,1527,21,2,66.79
3801,1527,12,3,142.7
3802,1527,49,1,74.12
3803,1527,96,1,296.21
3804,1528,51,1,374.77
3805,1528,96,3,296.21
3806,1529,62,2,341.74
3807,1529,84,3,384.09
3808,1529,52,2,449.42
3809,1529,22,1,44.01
3810,1530,25,2,290.79
3811,1530,14,1,350.58
3812,1530,10,2,352.16
3813,1530,78,2,60.37
3814,1531,70,1,256.3
3815,1531,9,1,103.42
3816,1532,25,3,290.79
3817,1532,26,3,39.43
3818,1532,5,1,48.03
3819,1533,73,2,306.44
3820,1534,40,1,343.88
3821,1535,65,1,173.39
3822,1535,41,2,118.38
3823,1535,93,2,450.31
3824,1535,17,3,55.59
3825,1536,95,3,36.69
3826,1536,13,3,380.61
3827,1536,100,1,453.18
3828,1536,4,3,339.97
3829,1537,38,1,192.83
3830,1538,81,1,439.61
3831,1539,88,3,482.36
3832,1539,19,3,303.84
3833,1540,58,1,300.22
3834,1540,44,2,457.0
3835,1540,47,3,200.84
3836,1541,92,3,326.69
3837,1542,20,3,366.22
3838,1543,2,1,141.14
3839,1544,64,1,376.68
3840,1545,21,1,66.79
3841,1545,36,3,89.71
3842,1545,47,2,200.84
3843,1546,34,2,468.64
3844,1546,33,2,336.74
3845,1546,84,1,384.09
3846,1546,16,3,478.82
3847,1547,52,2,449.42
3848,1547,80,3,123.53
3849,1547,17,2,55.59
3850,1548,48,1,232.13
3851,1548,88,2,482.36
3852,1548,65,2,173.39
3853,1549,80,3,123.53
3854,1550,90,3,104.57
3855,1550,2,1,141.14
3856,1551,21,3,66.79
3857,1551,52,1,449.42
3858,1551,29,2,433.91
3859,1551,60,3,266.91
3860,1552,83,3,408.93
3861,1552,60,1,266.91
3862,1552,11,1,114.12
3863,1552,94,1,64.9
3864,1553,99,2,34.14
3865,1553,26,2,39.43
3866,1553,43,1,137.53
3867,1553,41,2,118.38
3868,1554,15,2,142.55
3869,1554,59,1,193.9
3870,1554,70,1,256.3
3871,1554,61,1,431.09
3872,1555,77,2,165.46
3873,1556,56,2,80.66
3874,1556,28,1,492.68
3875,1556,28,1,492.68
3876,1557,35,2,40.34
3877,1557,82,1,47.4
3878,1557,11,1,114.12
3879,1557,9,2,103.42
3880,1558,54,3,257.22
3881,1558,28,3,492.68
3882,1558,34,1,468.64
3883,1558,7,1,113.23
3884,1559,97,2,296.28
3885,1559,22,1,44.01
3886,1559,45,2,438.8
3887,1560,90,2,104.57
3888,1560,46,3,110.25
3889,1561,72,3,421.63
3890,1562,42,3,403.5
3891,1562,94,3,64.9
3892,1563,2,1,141.14
3893,1563,59,1,193.9
3894,1563,64,2,376.68
3895,1564,34,3,468.64
3896,1564,93,1,450.31
3897,1564,58,1,300.22
3898,1564,82,2,47.4
3899,1565,5,1,48.03
3900,1566,90,3,104.57
3901,1566,100,1,453.18
3902,1566,77,2,165.46
3903,1566,28,2,492.68
3904,1567,48,2,232.13
3905,1568,65,1,173.39
3906,1568,90,2,104.57
3907,1568,84,2,384.09
3908,1569,70,2,256.3
3909,1569,67,2,6.61
3910,1569,15,1,142.55
3911,1570,71,3,435.91
3912,1570,21,3,66.79
3913,1571,82,2,47.4
3914,1571,90,3,104.57
3915,1571,13,1,380.61
3916,1571,14,1,350.58
3917,1572,14,2,350.58
3918,1572,96,3,296.21
3919,1572,70,1,256.3
3920,1572,82,2,47.4
3921,1573,86,2,86.74
3922,1574,100,2,453.18
3923,1574,71,2,435.91
3924,1575,16,2,478.82
3925,1575,60,2,266.91
3926,1575,83,3,408.93
3927,1575,95,2,36.69
3928,1576,65,2,173.39
3929,1576,35,3,40.34
3930,1577,87,1,436.85
3931,1577,1,2,60.11
3932,1577,5,1,48.03
3933,1577,4,1,339.97
3934,1578,43,1,137.53
3935,1578,74,2,190.09
3936,1578,31,3,417.88
3937,1579,7,3,113.23
3938,1579,55,1,379.11
3939,1579,82,2,47.4
3940,1579,94,1,64.9
3941,1580,56,1,80.66
3942,1580,13,3,380.61
3943,1581,81,3,439.61
3944,1582,71,1,435.91
3945,1582,42,1,403.5
3946,1582,12,1,142.7
3947,1583,4,3,339.97
3948,1583,91,3,202.5
3949,1584,4,3,339.97
3950,1584,94,1,64.9
3951,1584,59,3,193.9
3952,1584,81,2,439.61
3953,1585,39,1,345.64
3954,1585,69,1,486.08
3955,1586,99,2,34.14
3956,1586,85,1,331.58
3957,1586,36,1,89.71
3958,1586,19,3,303.84
3959,1587,15,2,142.55
3960,1588,19,2,303.84
3961,1589,10,2,352.16
3962,1590,51,1,374.77
3963,1590,63,1,342.45
3964,1591,27,3,117.81
3965,1592,82,2,47.4
3966,1592,21,1,66.79
3967,1592,39,1,345.64
3968,1593,16,2,478.82
3969,1594,21,3,66.79
3970,1595,25,3,290.79
3971,1596,28,2,492.68
3972,1596,15,1,142.55
3973,1597,11,3,114.12
3974,1597,89,1,378.86
3975,1598,12,2,142.7
3976,1598,91,3,202.5
3977,1599,56,3,80.66
3978,1599,52,1,449.42
3979,1599,33,1,336.74
3980,1599,26,3,39.43
3981,1600,51,1,374.77
3982,1600,75,3,271.99
3983,1600,40,1,343.88
3984,1601,56,2,80.66
3985,1601,55,3,379.11
3986,1601,96,2,296.21
3987,1601,41,3,118.38
3988,1602,26,3,39.43
3989,1602,46,2,110.25
3990,1602,81,1,439.61
3991,1602,58,1,300.22
3992,1603,76,2,459.65
3993,1603,38,3,192.83
3994,1603,83,3,408.93
3995,1604,24,2,443.3
3996,1605,32,1,188.24
3997,1605,28,3,492.68
3998,1605,48,2,232.13
3999,1606,2,2,141.14
4000,1607,28,2,492.68
4001,1607,73,2,306.44
4002,1607,30,3,142.6
4003,1608,68,1,438.55
4004,1608,14,3,350.58
4005,1609,74,3,190.09
4006,1610,41,2,118.38
4007,1610,26,1,39.43
4008,1610,7,2,113.23
4009,1610,64,1,376.68
4010,1611,58,1,300.22
4011,1612,31,3,417.88
4012,1612,3,2,74.07
4013,1612,3,3,74.07
4014,1612,74,1,190.09
4015,1613,52,1,449.42
4016,1613,69,3,486.08
4017,1614,9,2,103.42
4018,1615,93,2,450.31
4019,1615,36,2,89.71
4020,1615,97,2,296.28
4021,1615,52,1,449.42
4022,1616,79,1,439.97
4023,1616,51,2,374.77
4024,1616,90,2,104.57
4025,1616,64,3,376.68
4026,1617,80,1,123.53
4027,1617,4,1,339.97
4028,1617,7,1,113.23
4029,1618,89,3,378.86
4030,1618,56,1,80.66
4031,1618,22,1,44.01
4032,1619,69,1,486.08
4033,1619,89,1,378.86
4034,1619,34,1,468.64
4035,1620,10,2,352.16
4036,1620,43,3,137.53
4037,1620,79,2,439.97
4038,1621,75,2,271.99
4039,1621,16,1,478.82
4040,1622,82,2,47.4
4041,1622,86,1,86.74
4042,1622,67,3,6.61
4043,1622,31,3,417.88
4044,1623,42,3,403.5
4045,1623,62,1,341.74
4046,1623,12,2,142.7
4047,1624,46,3,110.25
4048,1625,89,1,378.86
4049,1625,10,2,352.16
4050,1626,60,2,266.91
4051,1626,25,2,290.79
4052,1627,98,2,40.14
4053,1627,91,2,202.5
4054,1627,84,1,384.09
4055,1628,29,2,433.91
4056,1628,50,2,282.88
4057,1629,100,2,453.18
4058,1629,25,1,290.79
4059,1630,74,3,190.09
4060,1630,14,1,350.58
4061,1630,60,1,266.91
4062,1631,59,1,193.9
4063,1632,46,2,110.25
4064,1632,16,3,478.82
4065,1632,11,2,114.12
4066,1632,56,1,80.66
4067,1633,66,2,220.21
4068,1633,7,2,113.23
4069,1633,35,2,40.34
4070,1633,13,1,380.61
4071,1634,25,2,290.79
4072,1634,25,2,290.79
4073,1634,23,3,415.56
4074,1634,36,3,89.71
4075,1635,14,3,350.58
4076,1635,7,3,113.23
4077,1635,32,1,188.24
4078,1635,29,1,433.91
4079,1636,31,1,417.88
4080,1636,69,1,486.08
4081,1636,36,1,89.71
4082,1637,51,2,374.77
4083,1637,13,1,380.61
4084,1637,94,3,64.9
4085,1637,35,2,40.34
4086,1638,45,3,438.8
4087,1638,37,3,126.18
4088,1639,13,1,380.61
4089,1640,95,2,36.69
4090,1640,89,1,378.86
4091,1640,22,2,44.01
4092,1640,88,1,482.36
4093,1641,19,1,303.84
4094,1641,86,2,86.74
4095,1641,55,2,379.11
4096,1641,3,1,74.07
4097,1642,22,3,44.01
4098,1643,61,3,431.09
4099,1643,1,2,60.11
4100,1643,32,2,188.24
4101,1644,73,3,306.44
4102,1645,97,1,296.28
4103,1645,100,1,453.18
4104,1646,58,2,300.22
4105,1646,95,2,36.69
4106,1646,70,2,256.3
4107,1647,59,1,193.9
4108,1647,46,2,110.25
4109,1647,91,2,202.5
4110,1648,15,2,142.55
4111,1648,88,3,482.36
4112,1648,94,3,64.9
4113,1648,3,1,74.07
4114,1649,46,2,110.25
4115,1649,4,1,339.97
4116,1650,47,1,200.84
4117,1650,96,1,296.21
4118,1650,25,2,290.79
4119,1650,82,1,47.4
4120,1651,68,1,438.55
4121,1651,34,3,468.64
4122,1651,45,2,438.8
4123,1651,51,3,374.77
4124,1652,40,1,343.88
4125,1652,6,3,20.73
4126,1652,67,3,6.61
4127,1653,56,2,80.66
4128,1654,37,1,126.18
4129,1654,2,2,141.14
4130,1654,88,1,482.36
4131,1655,80,3,123.53
4132,1655,86,1,86.74
4133,1655,39,2,345.64
4134,1656,2,2,141.14
4135,1656,6,1,20.73
4136,1656,37,3,126.18
4137,1657,1,2,60.11
4138,1657,46,3,110.25
4139,1657,1,1,60.11
4140,1658,65,3,173.39
4141,1658,99,3,34.14
4142,1658,20,1,366.22
4143,1659,56,3,80.66
4144,1659,11,2,114.12
4145,1660,32,3,188.24
4146,1660,82,2,47.4
4147,1660,55,2,379.11
4148,1661,39,3,345.64
4149,1661,40,1,343.88
4150,1661,73,2,306.44
4151,1662,88,1,482.36
4152,1662,33,1,336.74
4153,1663,40,1,343.88
4154,1663,39,3,345.64
4155,1663,81,2,439.61
4156,1664,13,1,380.61
4157,1664,68,2,438.55
4158,1664,89,2,378.86
4159,1664,65,3,173.39
4160,1665,55,2,379.11
4161,1665,54,2,257.22
4162,1665,60,1,266.91
4163,1666,12,1,142.7
4164,1666,79,2,439.97
4165,1666,32,3,188.24
4166,1666,66,2,220.21
4167,1667,7,2,113.23
4168,1667,17,2,55.59
4169,1667,86,1,86.74
4170,1668,7,1,113.23
4171,1668,8,2,303.0
4172,1668,84,1,384.09
4173,1668,43,3,137.53
4174,1669,89,2,378.86
4175,1669,8,1,303.0
4176,1669,95,3,36.69
4177,1669,87,3,436.85
4178,1670,67,1,6.61
4179,1670,72,3,421.63
4180,1671,87,3,436.85
4181,1671,20,2,366.22
4182,1672,63,3,342.45
4183,1673,1,1,60.11
4184,1674,32,1,188.24
4185,1675,51,1,374.77
4186,1675,16,2,478.82
4187,1675,52,2,449.42
4188,1675,24,1,443.3
4189,1676,79,3,439.97
4190,1676,57,3,397.08
4191,1676,79,1,439.97
4192,1677,24,1,443.3
4193,1678,22,3,44.01
4194,1678,95,3,36.69
4195,1679,38,2,192.83
4196,1679,86,1,86.74
4197,1679,76,2,459.65
4198,1679,48,3,232.13
4199,1680,60,2,266.91
4200,1681,37,2,126.18
4201,1682,75,2,271.99
4202,1683,6,2,20.73
4203,1683,18,2,52.87
4204,1683,93,2,450.31
4205,1683,36,1,89.71
4206,1684,45,3,438.8
4207,1684,68,2,438.55
4208,1685,46,3,110.25
4209,1685,93,3,450.31
4210,1686,36,3,89.71
4211,1686,39,2,345.64
4212,1687,49,2,74.12
4213,1687,78,3,60.37
4214,1687,24,3,443.3
4215,1687,91,3,202.5
4216,1688,17,3,55.59
4217,1688,42,3,403.5
4218,1688,75,2,271.99
4219,1689,9,1,103.42
4220,1689,4,3,339.97
4221,1689,21,1,66.79
4222,1689,13,3,380.61
4223,1690,42,1,403.5
4224,1690,99,3,34.14
4225,1690,31,1,417.88
4226,1690,23,3,415.56
4227,1691,9,1,103.42
4228,1691,79,2,439.97
4229,1691,15,1,142.55
4230,1691,96,1,296.21
4231,1692,23,2,415.56
4232,1693,18,3,52.87
4233,1693,74,3,190.09
4234,1693,26,1,39.43
4235,1693,33,2,336.74
4236,1694,26,3,39.43
4237,1694,21,2,66.79
4238,1695,12,3,142.7
4239,1695,4,3,339.97
