order_id,customer_id,order_date,status
2829,160,2025-12-27,completed
2830,410,2025-12-28,pending
2831,336,2026-03-24,completed
2832,80,2026-04-28,cancelled
2833,377,2026-02-03,pending
2834,463,2026-04-29,pending
2835,330,2026-06-04,completed
2836,446,2025-11-06,pending
2837,279,2026-09-02,completed
2838,494,2026-05-25,completed
2839,367,2026-08-23,completed
2840,407,2026-02-16,returned
2841,459,2026-08-09,completed
2842,405,2026-06-30,completed
2843,368,2026-06-05,cancelled
2844,144,2025-12-31,completed
2845,421,2026-02-13,completed
2846,232,2026-06-15,pending
2847,353,2025-11-01,completed
2848,235,2026-07-21,returned
2849,219,2026-09-10,returned
2850,158,2026-05-30,returned
2851,142,2026-08-17,pending
2852,416,2025-12-29,completed
2853,117,2026-08-28,completed
2854,407,2025-10-10,completed
2855,283,2025-12-03,completed
2856,297,2026-07-09,completed
2857,419,2026-05-31,completed
2858,34,2026-07-07,completed
2859,307,2025-10-23,completed
2860,192,2025-11-02,completed
2861,471,2026-07-18,pending
2862,263,2025-10-31,pending
2863,160,2026-04-25,completed
2864,397,2026-08-02,returned
2865,303,2026-05-09,completed
2866,464,2026-05-02,completed
2867,465,2026-05-01,completed
2868,146,2025-10-06,completed
2869,242,2026-06-12,completed
2870,391,2026-08-05,completed
2871,292,2026-03-24,completed
2872,223,2026-02-14,completed
2873,351,2026-03-13,completed
2874,187,2025-11-28,completed
2875,461,2026-04-05,completed
2876,222,2026-01-19,cancelled
2877,196,2026-03-28,completed
2878,391,2026-06-22,cancelled
2879,162,2026-02-09,returned
2880,235,2026-05-31,completed
2881,72,2026-05-16,completed
2882,76,2025-11-18,completed
2883,173,2025-11-20,completed
2884,417,2026-01-21,pending
2885,423,2026-03-03,completed
2886,66,2025-12-19,completed
2887,365,2026-09-06,completed
2888,206,2026-04-08,completed
2889,425,2025-12-21,completed
2890,4,2025-11-03,completed
2891,233,2025-11-10,completed
2892,475,2026-04-12,cancelled
2893,330,2025-09-26,completed
2894,296,2025-11-06,completed
2895,434,2025-10-18,completed
2896,163,2026-07-10,completed
2897,382,2026-07-24,completed
2898,416,2026-06-13,completed
2899,426,2026-02-01,returned
2900,404,2026-05-13,completed
2901,269,2025-12-12,completed
2902,133,2025-10-22,completed
2903,475,2025-10-04,completed
2904,20,2026-07-30,completed
2905,398,2026-06-04,completed
2906,186,2026-09-01,completed
2907,32,2026-05-09,completed
2908,101,2025-11-18,completed
2909,259,2026-03-01,completed
2910,209,2025-12-02,cancelled
2911,29,2026-02-24,completed
2912,182,2026-06-04,completed
2913,278,2025-12-03,cancelled
2914,376,2026-04-09,completed
2915,488,2026-04-16,completed
2916,483,2025-11-22,completed
2917,414,2026-07-18,completed
2918,14,2025-09-25,completed
2919,92,2025-11-20,returned
2920,95,2025-11-10,completed
2921,390,2026-08-30,pending
2922,58,2026-08-13,completed
2923,303,2025-12-02,completed
2924,393,2026-02-12,completed
2925,27,2025-11-16,cancelled
2926,26,2025-10-21,completed
2927,355,2026-02-18,cancelled
2928,180,2026-01-12,completed
2929,25,2026-07-24,completed
2930,467,2025-10-12,completed
2931,458,2026-01-03,completed
2932,77,2026-04-05,completed
2933,331,2025-11-06,completed
2934,136,2026-08-09,completed
2935,350,2026-01-11,completed
2936,159,2026-01-26,completed
2937,195,2026-09-02,pending
2938,84,2026-06-30,completed
2939,110,2026-07-25,returned
2940,237,2026-03-31,completed
2941,340,2026-01-10,cancelled
2942,440,2026-08-24,completed
2943,294,2025-12-21,completed
2944,286,2025-10-29,cancelled
2945,203,2026-06-07,completed
2946,173,2026-03-03,returned
2947,46,2026-06-14,completed
2948,413,2026-03-14,cancelled
2949,236,2025-11-13,completed
2950,457,2026-02-05,completed
2951,412,2025-12-14,completed
2952,5,2025-09-22,completed
2953,36,2026-01-14,completed
2954,467,2026-07-28,completed
2955,291,2026-04-14,completed
2956,259,2026-08-29,completed
2957,452,2026-03-16,completed
2958,266,2026-06-03,completed
2959,471,2025-10-27,completed
2960,484,2026-08-07,completed
2961,265,2026-04-23,completed
2962,276,2026-07-22,completed
2963,131,2026-04-16,completed
2964,475,2025-09-15,pending
2965,500,2026-04-12,returned
2966,346,2026-02-23,completed
2967,326,2025-11-13,completed
2968,358,2026-01-14,completed
2969,185,2026-05-17,cancelled
2970,369,2026-04-21,completed
2971,455,2026-06-20,completed
2972,368,2026-08-14,pending
2973,205,2026-06-05,cancelled
2974,116,2025-12-02,completed
2975,335,2026-06-01,completed
2976,454,2026-07-11,pending
2977,195,2025-11-04,cancelled
2978,385,2026-08-29,returned
2979,433,2026-08-27,returned
2980,292,2026-03-23,completed
2981,258,2025-11-01,completed
2982,360,2025-09-25,completed
2983,187,2026-05-20,completed
2984,20,2026-09-05,completed
2985,292,2025-11-03,completed
2986,311,2026-01-26,completed
2987,153,2026-06-08,returned
2988,483,2026-06-07,completed
2989,437,2025-10-04,completed
2990,254,2025-11-22,cancelled
2991,478,2025-09-28,completed
2992,338,2025-10-01,completed
2993,496,2026-06-20,returned
2994,274,2026-03-12,completed
2995,125,2026-07-08,completed
2996,370,2026-05-24,completed
2997,171,2026-03-04,pending
2998,186,2026-03-18,returned
2999,399,2026-07-28,completed
3000,465,2026-02-22,completed
